;concept:name;lifecycle:transition;time:timestamp;case:concept:name;concept:resource;concept:instance
37831;Review da entrega;complete;2025-08-02 05:14:06.751000+00:00;Demanda 0946;re13;16
37832;Contagem de ponto de funcao;begin;2025-08-01 21:24:35.751000+00:00;Demanda 0946;re13;17
37833;Contagem de ponto de funcao;complete;2025-08-02 05:24:35.751000+00:00;Demanda 0946;re13;17
37834;Contagem de ponto de funcao;begin;2025-08-02 02:00:54.751000+00:00;Demanda 0946;re12;18
37835;Contagem de ponto de funcao;complete;2025-08-02 06:00:54.751000+00:00;Demanda 0946;re12;18
37836;Executar teste;begin;2025-08-03 06:01:12.751000+00:00;Demanda 0946;re13;19
37837;Executar teste;complete;2025-08-03 02:01:12.751000+00:00;Demanda 0946;re13;19
37838;Atualizacao de requisitos funcionais;begin;2025-08-01 20:15:00.751000+00:00;Demanda 0946;re12;20
37839;Atualizacao de requisitos funcionais;complete;2025-08-02 02:15:00.751000+00:00;Demanda 0946;re12;20
37840;Documentacao de requisitos funcionais;begin;2025-08-01 21:03:49.751000+00:00;Demanda 0947;re10;1
37841;Documentacao de requisitos funcionais;complete;2025-08-01 23:03:49.751000+00:00;Demanda 0947;re10;1
37842;Contagem de ponto de funcao;begin;2025-08-01 15:24:50.751000+00:00;Demanda 0947;re10;2
37843;Contagem de ponto de funcao;complete;2025-08-01 23:24:50.751000+00:00;Demanda 0947;re10;2
37844;Contagem de ponto de funcao;begin;2025-08-01 15:26:02.751000+00:00;Demanda 0947;re10;3
37845;Contagem de ponto de funcao;complete;2025-08-01 23:26:02.751000+00:00;Demanda 0947;re10;3
37846;Publicar solucao;begin;2025-08-01 21:40:36.751000+00:00;Demanda 0947;re7;4
37847;Publicar solucao;complete;2025-08-01 23:40:36.751000+00:00;Demanda 0947;re7;4
37848;Construcao de funcionalidade;begin;2025-08-01 19:42:44.751000+00:00;Demanda 0947;re10;5
37849;Construcao de funcionalidade;complete;2025-08-01 23:42:44.751000+00:00;Demanda 0947;re10;5
37850;Manutencao de funcionalidade;begin;2025-08-01 07:57:24.751000+00:00;Demanda 0947;re7;6
37851;Manutencao de funcionalidade;complete;2025-08-01 23:57:24.751000+00:00;Demanda 0947;re7;6
37852;Contagem de ponto de funcao;begin;2025-08-01 20:03:44.751000+00:00;Demanda 0947;re11;7
37853;Contagem de ponto de funcao;complete;2025-08-02 00:03:44.751000+00:00;Demanda 0947;re11;7
37854;Contagem de ponto de funcao;begin;2025-08-01 22:04:41.751000+00:00;Demanda 0947;re7;8
37855;Contagem de ponto de funcao;complete;2025-08-02 00:04:41.751000+00:00;Demanda 0947;re7;8
37856;Corrigir erro;begin;2025-08-01 20:10:30.751000+00:00;Demanda 0947;re10;9
37857;Corrigir erro;complete;2025-08-02 00:10:30.751000+00:00;Demanda 0947;re10;9
37858;Elaborar caso de teste;begin;2025-08-02 06:33:34.751000+00:00;Demanda 0947;re10;10
37859;Elaborar caso de teste;complete;2025-08-02 20:33:34.751000+00:00;Demanda 0947;re10;10
37860;Publicar solucao;begin;2025-08-01 23:41:00.751000+00:00;Demanda 0947;re11;11
37861;Publicar solucao;complete;2025-08-02 00:41:00.751000+00:00;Demanda 0947;re11;11
37862;Contagem de ponto de funcao;begin;2025-08-01 22:44:10.751000+00:00;Demanda 0947;re7;12
37863;Contagem de ponto de funcao;complete;2025-08-02 00:44:10.751000+00:00;Demanda 0947;re7;12
37864;Contagem de ponto de funcao;begin;2025-08-01 23:55:14.751000+00:00;Demanda 0947;re10;13
37865;Contagem de ponto de funcao;complete;2025-08-02 00:55:14.751000+00:00;Demanda 0947;re10;13
37866;Gestao da demanda;begin;2025-08-02 00:06:24.751000+00:00;Demanda 0947;re11;14
37867;Gestao da demanda;complete;2025-08-02 01:06:24.751000+00:00;Demanda 0947;re11;14
37868;Planejamento de entrega;begin;2025-08-01 23:15:42.751000+00:00;Demanda 0947;re10;15
37869;Planejamento de entrega;complete;2025-08-02 01:15:42.751000+00:00;Demanda 0947;re10;15
37870;Review da entrega;begin;2025-08-02 00:24:46.751000+00:00;Demanda 0947;re7;16
37871;Review da entrega;complete;2025-08-02 01:24:46.751000+00:00;Demanda 0947;re7;16
37872;Contagem de ponto de funcao;begin;2025-08-01 21:37:58.751000+00:00;Demanda 0947;re7;17
37873;Contagem de ponto de funcao;complete;2025-08-02 01:37:58.751000+00:00;Demanda 0947;re7;17
37874;Contagem de ponto de funcao;begin;2025-08-01 18:00:03.751000+00:00;Demanda 0947;re10;18
37875;Contagem de ponto de funcao;complete;2025-08-02 02:00:03.751000+00:00;Demanda 0947;re10;18
37876;Executar teste;begin;2025-08-03 02:09:09.751000+00:00;Demanda 0947;re11;19
37877;Executar teste;complete;2025-08-02 15:09:09.751000+00:00;Demanda 0947;re11;19
37878;Atualizacao de requisitos funcionais;begin;2025-08-01 16:31:55.751000+00:00;Demanda 0947;re7;20
37879;Atualizacao de requisitos funcionais;complete;2025-08-01 22:31:55.751000+00:00;Demanda 0947;re7;20
37880;Documentacao de requisitos funcionais;begin;2025-08-01 06:16:59.751000+00:00;Demanda 0948;re10;1
37881;Documentacao de requisitos funcionais;complete;2025-08-01 18:16:59.751000+00:00;Demanda 0948;re10;1
37882;Contagem de ponto de funcao;begin;2025-08-01 17:27:03.751000+00:00;Demanda 0948;re7;2
37883;Contagem de ponto de funcao;complete;2025-08-01 18:27:03.751000+00:00;Demanda 0948;re7;2
37884;Contagem de ponto de funcao;begin;2025-08-01 16:27:27.751000+00:00;Demanda 0948;re11;3
37885;Contagem de ponto de funcao;complete;2025-08-01 18:27:27.751000+00:00;Demanda 0948;re11;3
37886;Publicar solucao;begin;2025-08-01 16:31:05.751000+00:00;Demanda 0948;re10;4
37887;Publicar solucao;complete;2025-08-01 18:31:05.751000+00:00;Demanda 0948;re10;4
37888;Corrigir erro;begin;2025-08-01 14:32:54.751000+00:00;Demanda 0948;re11;5
37889;Corrigir erro;complete;2025-08-01 18:32:54.751000+00:00;Demanda 0948;re11;5
37890;Manutencao de funcionalidade;begin;2025-08-01 14:45:40.751000+00:00;Demanda 0948;re10;6
37891;Manutencao de funcionalidade;complete;2025-08-01 18:45:40.751000+00:00;Demanda 0948;re10;6
37892;Contagem de ponto de funcao;begin;2025-08-01 17:00:43.751000+00:00;Demanda 0948;re10;7
37893;Contagem de ponto de funcao;complete;2025-08-01 19:00:43.751000+00:00;Demanda 0948;re10;7
37894;Contagem de ponto de funcao;begin;2025-08-01 18:01:37.751000+00:00;Demanda 0948;re7;8
37895;Contagem de ponto de funcao;complete;2025-08-01 19:01:37.751000+00:00;Demanda 0948;re7;8
37896;Construcao de funcionalidade;begin;2025-08-01 15:04:32.751000+00:00;Demanda 0948;re7;9
37897;Construcao de funcionalidade;complete;2025-08-01 19:04:32.751000+00:00;Demanda 0948;re7;9
37898;Elaborar caso de teste;begin;2025-08-02 01:08:11.751000+00:00;Demanda 0948;re10;10
37899;Elaborar caso de teste;complete;2025-08-02 15:08:11.751000+00:00;Demanda 0948;re10;10
37900;Publicar solucao;begin;2025-08-01 18:08:55.751000+00:00;Demanda 0948;re7;11
37901;Publicar solucao;complete;2025-08-01 19:08:55.751000+00:00;Demanda 0948;re7;11
37902;Contagem de ponto de funcao;begin;2025-08-01 15:09:28.751000+00:00;Demanda 0948;re11;12
37903;Contagem de ponto de funcao;complete;2025-08-01 19:09:28.751000+00:00;Demanda 0948;re11;12
37904;Contagem de ponto de funcao;begin;2025-08-01 17:09:29.751000+00:00;Demanda 0948;re10;13
37905;Contagem de ponto de funcao;complete;2025-08-01 19:09:29.751000+00:00;Demanda 0948;re10;13
37906;Gestao da demanda;begin;2025-08-01 11:22:54.751000+00:00;Demanda 0948;re10;14
37907;Gestao da demanda;complete;2025-08-01 19:22:54.751000+00:00;Demanda 0948;re10;14
37908;Planejamento de entrega;begin;2025-08-01 18:27:22.751000+00:00;Demanda 0948;re7;15
37909;Planejamento de entrega;complete;2025-08-01 20:27:22.751000+00:00;Demanda 0948;re7;15
37910;Review da entrega;begin;2025-08-01 19:31:25.751000+00:00;Demanda 0948;re7;16
37911;Review da entrega;complete;2025-08-01 20:31:25.751000+00:00;Demanda 0948;re7;16
37912;Contagem de ponto de funcao;begin;2025-08-01 13:00:06.751000+00:00;Demanda 0948;re11;17
37913;Contagem de ponto de funcao;complete;2025-08-01 21:00:06.751000+00:00;Demanda 0948;re11;17
37914;Contagem de ponto de funcao;begin;2025-08-01 19:04:03.751000+00:00;Demanda 0948;re7;18
37915;Contagem de ponto de funcao;complete;2025-08-01 21:04:03.751000+00:00;Demanda 0948;re7;18
37916;Executar teste;begin;2025-08-02 22:07:19.751000+00:00;Demanda 0948;re10;19
37917;Executar teste;complete;2025-08-02 14:07:19.751000+00:00;Demanda 0948;re10;19
37918;Atualizacao de requisitos funcionais;begin;2025-08-01 02:11:09.751000+00:00;Demanda 0948;re10;20
37919;Atualizacao de requisitos funcionais;complete;2025-08-01 18:11:09.751000+00:00;Demanda 0948;re10;20
37920;Documentacao de requisitos funcionais;begin;2025-08-01 12:17:49.751000+00:00;Demanda 0949;re2;1
37921;Documentacao de requisitos funcionais;complete;2025-08-01 14:17:49.751000+00:00;Demanda 0949;re2;1
37922;Contagem de ponto de funcao;begin;2025-08-01 06:19:53.751000+00:00;Demanda 0949;re3;2
37923;Contagem de ponto de funcao;complete;2025-08-01 14:19:53.751000+00:00;Demanda 0949;re3;2
37924;Contagem de ponto de funcao;begin;2025-08-01 06:33:01.751000+00:00;Demanda 0949;re2;3
37925;Contagem de ponto de funcao;complete;2025-08-01 14:33:01.751000+00:00;Demanda 0949;re2;3
37926;Publicar solucao;begin;2025-08-01 10:37:11.751000+00:00;Demanda 0949;re4;4
37927;Publicar solucao;complete;2025-08-01 14:37:11.751000+00:00;Demanda 0949;re4;4
37928;Corrigir erro;begin;2025-08-01 06:54:17.751000+00:00;Demanda 0949;re4;5
37929;Corrigir erro;complete;2025-08-01 14:54:17.751000+00:00;Demanda 0949;re4;5
37930;Construcao de funcionalidade;begin;2025-08-01 11:02:14.751000+00:00;Demanda 0949;re2;6
37931;Construcao de funcionalidade;complete;2025-08-01 15:02:14.751000+00:00;Demanda 0949;re2;6
37932;Contagem de ponto de funcao;begin;2025-08-01 07:04:07.751000+00:00;Demanda 0949;re1;7
37933;Contagem de ponto de funcao;complete;2025-08-01 15:04:07.751000+00:00;Demanda 0949;re1;7
37934;Contagem de ponto de funcao;begin;2025-08-01 13:04:34.751000+00:00;Demanda 0949;re1;8
37935;Contagem de ponto de funcao;complete;2025-08-01 15:04:34.751000+00:00;Demanda 0949;re1;8
37936;Manutencao de funcionalidade;begin;2025-07-31 23:14:10.751000+00:00;Demanda 0949;re1;9
37937;Manutencao de funcionalidade;complete;2025-08-01 15:14:10.751000+00:00;Demanda 0949;re1;9
37938;Elaborar caso de teste;begin;2025-08-01 21:17:43.751000+00:00;Demanda 0949;re3;10
37939;Elaborar caso de teste;complete;2025-08-02 07:17:43.751000+00:00;Demanda 0949;re3;10
37940;Publicar solucao;begin;2025-08-01 11:57:55.751000+00:00;Demanda 0949;re3;11
37941;Publicar solucao;complete;2025-08-01 15:57:55.751000+00:00;Demanda 0949;re3;11
37942;Contagem de ponto de funcao;begin;2025-08-01 15:13:38.751000+00:00;Demanda 0949;re4;12
37943;Contagem de ponto de funcao;complete;2025-08-01 16:13:38.751000+00:00;Demanda 0949;re4;12
37944;Contagem de ponto de funcao;begin;2025-08-01 08:33:25.751000+00:00;Demanda 0949;re2;13
37945;Contagem de ponto de funcao;complete;2025-08-01 16:33:25.751000+00:00;Demanda 0949;re2;13
37946;Gestao da demanda;begin;2025-08-01 15:35:14.751000+00:00;Demanda 0949;re3;14
37947;Gestao da demanda;complete;2025-08-01 16:35:14.751000+00:00;Demanda 0949;re3;14
37948;Planejamento de entrega;begin;2025-08-01 15:38:08.751000+00:00;Demanda 0949;re2;15
37949;Planejamento de entrega;complete;2025-08-01 16:38:08.751000+00:00;Demanda 0949;re2;15
37950;Review da entrega;begin;2025-08-01 14:48:15.751000+00:00;Demanda 0949;re3;16
37951;Review da entrega;complete;2025-08-01 16:48:15.751000+00:00;Demanda 0949;re3;16
37952;Contagem de ponto de funcao;begin;2025-08-01 09:18:22.751000+00:00;Demanda 0949;re4;17
37953;Contagem de ponto de funcao;complete;2025-08-01 17:18:22.751000+00:00;Demanda 0949;re4;17
37954;Contagem de ponto de funcao;begin;2025-08-01 16:19:57.751000+00:00;Demanda 0949;re4;18
37955;Contagem de ponto de funcao;complete;2025-08-01 17:19:57.751000+00:00;Demanda 0949;re4;18
37956;Executar teste;begin;2025-08-02 17:26:32.751000+00:00;Demanda 0949;re1;19
37957;Executar teste;complete;2025-08-02 07:26:32.751000+00:00;Demanda 0949;re1;19
37958;Atualizacao de requisitos funcionais;begin;2025-08-01 08:13:34.751000+00:00;Demanda 0949;re1;20
37959;Atualizacao de requisitos funcionais;complete;2025-08-01 14:13:34.751000+00:00;Demanda 0949;re1;20
37960;Documentacao de requisitos funcionais;begin;2025-08-01 04:21:14.751000+00:00;Demanda 0950;re5;1
37961;Documentacao de requisitos funcionais;complete;2025-08-01 10:21:14.751000+00:00;Demanda 0950;re5;1
37962;Contagem de ponto de funcao;begin;2025-08-01 08:21:29.751000+00:00;Demanda 0950;re4;2
37963;Contagem de ponto de funcao;complete;2025-08-01 10:21:29.751000+00:00;Demanda 0950;re4;2
37964;Contagem de ponto de funcao;begin;2025-08-01 06:46:34.751000+00:00;Demanda 0950;re5;3
37965;Contagem de ponto de funcao;complete;2025-08-01 10:46:34.751000+00:00;Demanda 0950;re5;3
37966;Publicar solucao;begin;2025-08-01 09:50:15.751000+00:00;Demanda 0950;re2;4
37967;Publicar solucao;complete;2025-08-01 10:50:15.751000+00:00;Demanda 0950;re2;4
37968;Gestao da demanda;begin;2025-08-01 02:58:40.751000+00:00;Demanda 0950;re2;5
37969;Gestao da demanda;complete;2025-08-01 10:58:40.751000+00:00;Demanda 0950;re2;5
37970;Construcao de funcionalidade;begin;2025-07-31 19:00:24.751000+00:00;Demanda 0950;re4;6
37971;Construcao de funcionalidade;complete;2025-08-01 11:00:24.751000+00:00;Demanda 0950;re4;6
37972;Contagem de ponto de funcao;begin;2025-08-01 10:05:31.751000+00:00;Demanda 0950;re2;7
37973;Contagem de ponto de funcao;complete;2025-08-01 11:05:31.751000+00:00;Demanda 0950;re2;7
37974;Contagem de ponto de funcao;begin;2025-08-01 09:11:04.751000+00:00;Demanda 0950;re2;8
37975;Contagem de ponto de funcao;complete;2025-08-01 11:11:04.751000+00:00;Demanda 0950;re2;8
37976;Manutencao de funcionalidade;begin;2025-08-01 03:15:35.751000+00:00;Demanda 0950;re4;9
37977;Manutencao de funcionalidade;complete;2025-08-01 11:15:35.751000+00:00;Demanda 0950;re4;9
37978;Elaborar caso de teste;begin;2025-08-01 17:22:21.751000+00:00;Demanda 0950;re4;10
37979;Elaborar caso de teste;complete;2025-08-02 07:22:21.751000+00:00;Demanda 0950;re4;10
37980;Publicar solucao;begin;2025-08-01 09:37:47.751000+00:00;Demanda 0950;re4;11
37981;Publicar solucao;complete;2025-08-01 11:37:47.751000+00:00;Demanda 0950;re4;11
37982;Contagem de ponto de funcao;begin;2025-08-01 07:43:05.751000+00:00;Demanda 0950;re5;12
37983;Contagem de ponto de funcao;complete;2025-08-01 11:43:05.751000+00:00;Demanda 0950;re5;12
37984;Contagem de ponto de funcao;begin;2025-08-01 04:01:13.751000+00:00;Demanda 0950;re5;13
37985;Contagem de ponto de funcao;complete;2025-08-01 12:01:13.751000+00:00;Demanda 0950;re5;13
37986;Corrigir erro;begin;2025-08-01 09:26:54.751000+00:00;Demanda 0950;re5;14
37987;Corrigir erro;complete;2025-08-01 13:26:54.751000+00:00;Demanda 0950;re5;14
37988;Planejamento de entrega;begin;2025-08-01 09:29:09.751000+00:00;Demanda 0950;re5;15
37989;Planejamento de entrega;complete;2025-08-01 13:29:09.751000+00:00;Demanda 0950;re5;15
37990;Executar teste;begin;2025-08-02 13:33:16.751000+00:00;Demanda 0950;re5;16
37991;Executar teste;complete;2025-08-02 03:33:16.751000+00:00;Demanda 0950;re5;16
37992;Contagem de ponto de funcao;begin;2025-08-01 11:46:07.751000+00:00;Demanda 0950;re5;17
37993;Contagem de ponto de funcao;complete;2025-08-01 13:46:07.751000+00:00;Demanda 0950;re5;17
37994;Contagem de ponto de funcao;begin;2025-08-01 11:48:39.751000+00:00;Demanda 0950;re2;18
37995;Contagem de ponto de funcao;complete;2025-08-01 13:48:39.751000+00:00;Demanda 0950;re2;18
37996;Review da entrega;begin;2025-08-01 12:08:43.751000+00:00;Demanda 0950;re4;19
37997;Review da entrega;complete;2025-08-01 14:08:43.751000+00:00;Demanda 0950;re4;19
37998;Atualizacao de requisitos funcionais;begin;2025-07-31 22:10:35.751000+00:00;Demanda 0950;re4;20
37999;Atualizacao de requisitos funcionais;complete;2025-08-01 10:10:35.751000+00:00;Demanda 0950;re4;20
38000;Documentacao de requisitos funcionais;begin;2025-08-01 00:32:48.751000+00:00;Demanda 0951;re1;1
38001;Documentacao de requisitos funcionais;complete;2025-08-01 06:32:48.751000+00:00;Demanda 0951;re1;1
38002;Contagem de ponto de funcao;begin;2025-08-01 04:36:05.751000+00:00;Demanda 0951;re2;2
38003;Contagem de ponto de funcao;complete;2025-08-01 06:36:05.751000+00:00;Demanda 0951;re2;2
38004;Contagem de ponto de funcao;begin;2025-08-01 04:50:02.751000+00:00;Demanda 0951;re4;3
38005;Contagem de ponto de funcao;complete;2025-08-01 06:50:02.751000+00:00;Demanda 0951;re4;3
38006;Publicar solucao;begin;2025-08-01 05:50:26.751000+00:00;Demanda 0951;re2;4
38007;Publicar solucao;complete;2025-08-01 06:50:26.751000+00:00;Demanda 0951;re2;4
38008;Construcao de funcionalidade;begin;2025-07-31 06:54:13.751000+00:00;Demanda 0951;re1;5
38009;Construcao de funcionalidade;complete;2025-08-01 06:54:13.751000+00:00;Demanda 0951;re1;5
38010;Gestao da demanda;begin;2025-08-01 03:06:19.751000+00:00;Demanda 0951;re4;6
38011;Gestao da demanda;complete;2025-08-01 07:06:19.751000+00:00;Demanda 0951;re4;6
38012;Contagem de ponto de funcao;begin;2025-07-31 23:09:18.751000+00:00;Demanda 0951;re4;7
38013;Contagem de ponto de funcao;complete;2025-08-01 07:09:18.751000+00:00;Demanda 0951;re4;7
38014;Contagem de ponto de funcao;begin;2025-08-01 04:02:05.751000+00:00;Demanda 0951;re4;8
38015;Contagem de ponto de funcao;complete;2025-08-01 08:02:05.751000+00:00;Demanda 0951;re4;8
38016;Manutencao de funcionalidade;begin;2025-08-01 00:14:36.751000+00:00;Demanda 0951;re4;9
38017;Manutencao de funcionalidade;complete;2025-08-01 08:14:36.751000+00:00;Demanda 0951;re4;9
38018;Elaborar caso de teste;begin;2025-08-01 14:59:11.751000+00:00;Demanda 0951;re3;10
38019;Elaborar caso de teste;complete;2025-08-01 22:59:11.751000+00:00;Demanda 0951;re3;10
38020;Publicar solucao;begin;2025-08-01 05:00:53.751000+00:00;Demanda 0951;re3;11
38021;Publicar solucao;complete;2025-08-01 09:00:53.751000+00:00;Demanda 0951;re3;11
38022;Contagem de ponto de funcao;begin;2025-08-01 07:05:21.751000+00:00;Demanda 0951;re4;12
38023;Contagem de ponto de funcao;complete;2025-08-01 09:05:21.751000+00:00;Demanda 0951;re4;12
38024;Contagem de ponto de funcao;begin;2025-08-01 08:12:35.751000+00:00;Demanda 0951;re3;13
38025;Contagem de ponto de funcao;complete;2025-08-01 09:12:35.751000+00:00;Demanda 0951;re3;13
38026;Corrigir erro;begin;2025-08-01 07:20:23.751000+00:00;Demanda 0951;re2;14
38027;Corrigir erro;complete;2025-08-01 09:20:23.751000+00:00;Demanda 0951;re2;14
38028;Planejamento de entrega;begin;2025-08-01 05:33:13.751000+00:00;Demanda 0951;re2;15
38029;Planejamento de entrega;complete;2025-08-01 09:33:13.751000+00:00;Demanda 0951;re2;15
38030;Executar teste;begin;2025-08-02 09:39:50.751000+00:00;Demanda 0951;re1;16
38031;Executar teste;complete;2025-08-02 05:39:50.751000+00:00;Demanda 0951;re1;16
38032;Contagem de ponto de funcao;begin;2025-08-01 01:52:32.751000+00:00;Demanda 0951;re2;17
38033;Contagem de ponto de funcao;complete;2025-08-01 09:52:32.751000+00:00;Demanda 0951;re2;17
38034;Contagem de ponto de funcao;begin;2025-08-01 01:55:09.751000+00:00;Demanda 0951;re2;18
38035;Contagem de ponto de funcao;complete;2025-08-01 09:55:09.751000+00:00;Demanda 0951;re2;18
38036;Review da entrega;begin;2025-08-01 06:08:08.751000+00:00;Demanda 0951;re3;19
38037;Review da entrega;complete;2025-08-01 10:08:08.751000+00:00;Demanda 0951;re3;19
38038;Atualizacao de requisitos funcionais;begin;2025-07-31 14:25:00.751000+00:00;Demanda 0951;re2;20
38039;Atualizacao de requisitos funcionais;complete;2025-08-01 06:25:00.751000+00:00;Demanda 0951;re2;20
38040;Documentacao de requisitos funcionais;begin;2025-07-31 20:20:27.751000+00:00;Demanda 0952;re2;1
38041;Documentacao de requisitos funcionais;complete;2025-08-01 02:20:27.751000+00:00;Demanda 0952;re2;1
38042;Contagem de ponto de funcao;begin;2025-07-31 22:40:15.751000+00:00;Demanda 0952;re4;2
38043;Contagem de ponto de funcao;complete;2025-08-01 02:40:15.751000+00:00;Demanda 0952;re4;2
38044;Contagem de ponto de funcao;begin;2025-08-01 00:41:19.751000+00:00;Demanda 0952;re4;3
